Ticker,Name,Exchange,asset_type,stock_sector,etf_category,Country,country_code,ISIN,aliases
6135,"Makino Milling Machine Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3862800004,makino milling machine
6137,"KOIKE SANSO KOGYO CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3284200007,koike sanso kogyo
6145,"NITTOKU CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3684700002,nittoku
6157,"NS TOOL CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3675320000,ns tool
6159,"MICRON MACHINERY CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3883700001,micron machinery
6173,Aqualine Ltd.,TSE,Stock,Industrials,,Japan,JP,JP3107990008,aqualine
6178,"JAPAN POST HOLDINGS Co.,Ltd.",TSE,Stock,Financials,,Japan,JP,JP3752900005,japan post holdings
6193,"Virtualex Holdings,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3778230007,virtualex holdings
6199,"SERAKU Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3423510001,seraku
6200,"Insource Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3152670000,insource
6203,"Howa Machinery,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3840600005,howa machinery
6232,ACSL Ltd.,TSE,Stock,Industrials,,Japan,JP,JP3394900009,
6238,FURYU CORPORATION,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3826770004,furyu
6247,"HISAKA WORKS,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3784200002,hisaka works
6249,"Gamecard Holdings,Inc.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3282270002,gamecard holdings
6250,YAMABIKO CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3943000004,yamabiko
6255,NPC Incorporated,TSE,Stock,Industrials,,Japan,JP,JP3165840004,
6258,HIRATA Corporation,TSE,Stock,Industrials,,Japan,JP,JP3795300007,hirata
6267,"GENERAL PACKER CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3428700003,general packer
6268,Nabtesco Corporation,TSE,Stock,Industrials,,Japan,JP,JP3651210001,nabtesco
6272,"RHEON AUTOMATIC MACHINERY CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3979400003,rheon automatic machinery
6273,SMC CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3162600005,
6286,SEIKO CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3414800007,seiko
6287,SATO CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3321400008,
6289,GIKEN LTD.,TSE,Stock,Industrials,,Japan,JP,JP3264200001,giken
6298,"Y.A.C.HOLDINGS CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3990600003,y.a.c.holdings
6301,KOMATSU LTD.,TSE,Stock,Industrials,,Japan,JP,JP3304200003,komatsu
6302,"SUMITOMO HEAVY INDUSTRIES,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3405400007,sumitomo heavy industries
6305,"Hitachi Construction Machinery Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3787000003,hitachi construction machinery
6306,"NIKKO CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3669200002,nikko
6307,"SANSEI CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3334500000,sansei
6309,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",TSE,Stock,Industrials,,Japan,JP,JP3631600008,tomoe engineering tomoe kogyo
6310,"ISEKI & CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3139600005,iseki
6315,TOWA CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3555700008,
6316,"MARUYAMA MFG.CO.,INC.",TSE,Stock,Industrials,,Japan,JP,JP3878800006,maruyama mfg
6317,Kitagawa Corporation,TSE,Stock,Industrials,,Japan,JP,JP3237200005,kitagawa
6322,TACMINA CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3462620000,tacmina
6323,RORZE CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3982200002,rorze
6324,Harmonic Drive Systems Inc.,TSE,Stock,Industrials,,Japan,JP,JP3765150002,harmonic drive systems
6325,"TAKAKITA CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3453200002,takakita
6326,KUBOTA CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3266400005,kubota
6327,"KITAGAWA SEIKI CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3237150002,kitagawa seiki
6328,"EBARA JITSUGYO CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3165950001,ebara jitsugyo
6330,TOYO ENGINEERING CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3607800004,toyo engineering
6331,"Mitsubishi Kakoki Kaisha,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3896000001,mitsubishi kakoki kaisha
6332,"TSUKISHIMA HOLDINGS CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3532200007,tsukishima holdings
6333,"TEIKOKU ELECTRIC MFG. CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3541800003,teikoku electric mfg
6334,"Meiji Machine Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3916600004,meiji machine
6335,"TOKYO KIKAI SEISAKUSHO,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3573400003,tokyo kikai seisakusho
6336,"ISHII HYOKI CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3134450000,ishii hyoki
6337,TESEC Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3545160008,tesec
6338,Takatori Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3457720005,takatori
6339,"Sintokogio,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3378200004,sintokogio
6340,SHIBUYA CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3356000004,shibuya
6342,"Taihei Machinery Works,Limited",TSE,Stock,Industrials,,Japan,JP,JP3446400008,taihei machinery works
6343,FREESIA MACROSS CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3826600003,freesia macross
6345,AICHI CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3103200006,aichi
6346,"KIKUKAWA ENTERPRISE,INC.",TSE,Stock,Industrials,,Japan,JP,JP3236400002,kikukawa enterprise
6347,"PLACO CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3832400000,placo
6349,KOMORI CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3305800009,komori
6356,"NIPPON GEAR CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3698800004,nippon gear
6357,"Sansei Technologies,Inc.",TSE,Stock,Industrials,,Japan,JP,JP3334800004,sansei technologies
6358,"SAKAI HEAVY INDUSTRIES,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3313200002,sakai heavy industries
6360,"TOKYO AUTOMATIC MACHINERY WORKS,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3578200002,tokyo automatic machinery works
6361,EBARA CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3166000004,ebara
6363,"Torishima Pump Mfg.Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3636600003,torishima pump mfg
6364,AIRMAN CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3841400009,airman
6365,DMW CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3550800001,
6366,Chiyoda Corporation,TSE,Stock,Industrials,,Japan,JP,JP3528600004,
6367,"DAIKIN INDUSTRIES,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3481800005,daikin industries
6368,ORGANO CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3201600008,organo
6369,TOYO KANETSU K.K.,TSE,Stock,Industrials,,Japan,JP,JP3554400006,toyo kanetsu
6370,Kurita Water Industries Ltd.,TSE,Stock,Industrials,,Japan,JP,JP3270000007,kurita water industries
6371,TSUBAKIMOTO CHAIN CO.,TSE,Stock,Industrials,,Japan,JP,JP3535400000,tsubakimoto chain
6376,"NIKKISO CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3668000007,nikkiso
6379,RAIZNEXT Corporation,TSE,Stock,Industrials,,Japan,JP,JP3331600001,raiznext
6380,"ORIENTAL CHAIN MFG. CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3198800009,oriental chain mfg
6381,ANEST IWATA Corporation,TSE,Stock,Industrials,,Japan,JP,JP3122450004,anest iwata
6382,TRINITY INDUSTRIAL CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3637000005,trinity industrial
6383,"DAIFUKU CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3497400006,daifuku
6384,"SHOWA SHINKU CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3366950008,showa shinku
6387,SAMCO INC.,TSE,Stock,Information Technology,,Japan,JP,JP3322950001,samco
6390,"KATO WORKS CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3213800000,kato works
6391,KAJI TECHNOLOGY CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3212200004,kaji technology
6392,YAMADA CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3938600008,yamada
6393,"YUKEN KOGYO CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3948000009,yuken kogyo
6395,TADANO LTD.,TSE,Stock,Industrials,,Japan,JP,JP3465000002,tadano
6396,"Unozawa-gumi Iron Works,Limited",TSE,Stock,Industrials,,Japan,JP,JP3158000004,unozawa-gumi iron works
6400,"FUJI SEIKI CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3815100007,fuji seiki
6402,"KANEMATSU ENGINEERING CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3217300007,kanematsu engineering
6403,"SUIDO KIKO KAISHA,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3395800000,suido kiko kaisha
6408,"OGURA CLUTCH CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3195200005,ogura clutch
6413,RISO KAGAKU CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3974400008,riso kagaku
6420,GALILEI CO.LTD.,TSE,Stock,Industrials,,Japan,JP,JP3805150004,galilei
6424,"TAKAMISAWA CYBERNETICS COMPANY,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3458300005,takamisawa cybernetics
6430,"DAIKOKU DENKI CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3483100008,daikoku denki
6432,"TAKEUCHI MFG.CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3462660006,takeuchi mfg
6433,"HEPHAIST CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3783050002,hephaist
6436,Amano Corporation,TSE,Stock,Industrials,,Japan,JP,JP3124400007,amano
6440,JUKI CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3390400004,
6444,SANDEN CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3336400001,sanden
6445,JANOME Corporation,TSE,Stock,Industrials,,Japan,JP,JP3389400007,janome
6448,"BROTHER INDUSTRIES,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3830000000,brother industries
6454,"MAX CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3864800002,
6455,MORITA HOLDINGS CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3925600003,morita holdings
6457,GLORY LTD.,TSE,Stock,Industrials,,Japan,JP,JP3274400005,glory
6458,SINKO INDUSTRIES LTD.,TSE,Stock,Industrials,,Japan,JP,JP3372800007,sinko industries
6460,SEGA SAMMY HOLDINGS INC.,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3419050004,sega sammy holdings
6463,"TPR CO.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3542400001,
6466,"TVE Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3558810002,
6467,NICHIDAI CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3661940001,nichidai
6471,NSK Ltd.,TSE,Stock,Industrials,,Japan,JP,JP3720800006,
6479,MINEBEA MITSUMI Inc.,TSE,Stock,Industrials,,Japan,JP,JP3906000009,minebea mitsumi
6480,"NIPPON THOMPSON CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3739400004,nippon thompson
6481,"THK CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3539250005,
6484,KVK CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3277250001,
6489,"Maezawa Industries,Inc.",TSE,Stock,Industrials,,Japan,JP,JP3860400005,maezawa industries
6490,PILLAR Corporation,TSE,Stock,Industrials,,Japan,JP,JP3747800005,pillar
6495,"MIYAIRI VALVE MFG.CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3907600005,miyairi valve mfg
6497,HAMAI INDUSTRIES LTD,TSE,Stock,Industrials,,Japan,JP,JP3770400004,hamai industries
6501,"Hitachi,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3788600009,hitachi
6503,Mitsubishi Electric Corporation,TSE,Stock,Industrials,,Japan,JP,JP3902400005,mitsubishi electric
6507,"SINFONIA TECHNOLOGY CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3375400003,sinfonia technology|sinfonia
6513,"Origin Company,Limited",TSE,Stock,Industrials,,Japan,JP,JP3200400004,origin
6522,Asterisk Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3119860009,asterisk
6524,"KOHOKU KOGYO CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3302100007,kohoku kogyo
6525,Kokusai Electric Corp,TSE,Stock,Information Technology,,Japan,JP,JP3293330001,kokusai electric
6537,"WASHHOUSE CO.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3155550001,washhouse
6540,SEMBA CORPORATION,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3426050005,semba
6544,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3389510003,japan elevator service holdings
6545,internet infinity INC.,TSE,Stock,Industrials,,Japan,JP,JP3152880005,internet infinity
6551,TSUNAGU GROUP HOLDINGS Inc.,TSE,Stock,Industrials,,Japan,JP,JP3534100007,tsunagu group holdings
6554,"SUS Co.,Ltd.",TSE,Stock,Health Care,,Japan,JP,JP3163970001,
6557,AIAI Group Corporation,TSE,Stock,Industrials,,Japan,JP,JP3274360001,aiai group
6562,"Geniee,Inc.",TSE,Stock,Communication Services,,Japan,JP,JP3386640001,geniee
6563,Mirai Works Inc.,TSE,Stock,Industrials,,Japan,JP,JP3910630007,mirai works
6566,"KANAME KOGYO CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3215150008,kaname kogyo
6571,"QB Net Holdings Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3244750000,qb net holdings
6573,Cravia Inc,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3119610008,cravia
6594,NIDEC CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3734800000,nidec
6599,"EBRAINS,INC.",TSE,Stock,Information Technology,,Japan,JP,JP3167220007,ebrains
6619,W-SCOPE Corporation,TSE,Stock,Materials,,Japan,JP,JP3505970008,w-scope
6626,SEMITEC Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3423350002,semitec
6627,"Tera Probe,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3546550009,tera probe
6630,YA-MAN LTD.,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3930050004,ya-man
6632,JVCKENWOOD Corporation,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3386410009,jvckenwood
6635,KK DI-NIKKO ENGINEERING,TSE,Stock,Information Technology,,Japan,JP,JP3493200004,di-nikko engineering
6644,"Osaki Electric Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3187600006,osaki electric
6645,OMRON Corporation,TSE,Stock,Industrials,,Japan,JP,JP3197800000,omron
6647,"MORIO DENKI CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3923200004,morio denki
6653,"SEIKO ELECTRIC CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3414900005,seiko electric
6656,inspec Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3152650002,inspec
6659,"MEDIA LINKS CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3921120006,media links
6663,"TAIYO TECHNOLEX CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3451100006,taiyo technolex
6666,RIVER ELETEC CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3974550000,river eletec
6675,"SAXA,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3471200000,
6678,"Techno Medica Co.,Ltd.",TSE,Stock,Health Care,,Japan,JP,JP3545110003,techno medica
6694,ZOOM CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3411820008,
6699,"DIAMOND ELECTRIC HOLDINGS Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3499480006,diamond electric holdings
6701,NEC Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3733000008,
6702,Fujitsu Limited,TSE,Stock,Information Technology,,Japan,JP,JP3818000006,fujitsu
6724,SEIKO EPSON CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3414750004,seiko epson
6731,PIXELA CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3801620000,pixela
6736,SUNCORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3336450006,suncorporation
6740,Japan Display Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3389660006,japan display
6742,"Kyosan Electric Manufacturing Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3248800009,kyosan electric manufacturing
6745,HOCHIKI CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3837400005,hochiki
6768,Tamura Corp,TSE,Stock,Information Technology,,Japan,JP,JP3471000004,tamura
6770,Alps Alpine Co Ltd,TSE,Stock,Information Technology,,Japan,JP,JP3126400005,alps alpine
6772,"Tokyo Cosmos Electric Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3576200004,tokyo cosmos electric
6777,santec Holdings Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3335410001,santec holdings
6778,"Artiza Networks,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3126140007,artiza networks
6779,"NIHON DEMPA KOGYO CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3737800007,nihon dempa kogyo
6800,"YOKOWO CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3954200006,yokowo
6807,"Japan Aviation Electronics Industry,Limited",TSE,Stock,Information Technology,,Japan,JP,JP3705600009,japan aviation electronics industry
6809,TOA CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3538600002,
6822,"Oi Electric Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3175400005,oi electric
6824,"NEW COSMOS ELECTRIC CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3376400002,new cosmos electric
6836,"PLAT'HOME CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3833000007,plathome
6837,"KYOSHA CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3249230008,kyosha
6845,Azbil Corporation,TSE,Stock,Industrials,,Japan,JP,JP3937200008,azbil
6849,NIHON KOHDEN CORPORATION,TSE,Stock,Health Care,,Japan,JP,JP3706800004,nihon kohden
6853,"KYOWA ELECTRONIC INSTRUMENTS CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3255200002,kyowa electronic instruments
6862,MINATO HOLDINGS INC.,TSE,Stock,Information Technology,,Japan,JP,JP3905800003,minato holdings
6866,HIOKI E.E.CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3783200003,
6871,"MICRONICS JAPAN CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3750400008,micronics japan
6874,KYORITSU ELECTRIC CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3253850006,kyoritsu electric
6890,Ferrotec Corp,TSE,Stock,Information Technology,,Japan,JP,JP3802720007,ferrotec
6897,TWINBIRD CORPORATION,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3531100000,twinbird
6904,"HARADA INDUSTRY CO.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3772500009,harada industry
6905,"COSEL CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3283700007,cosel
6907,"GEOMATEC CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3386300002,geomatec
6908,Iriso Electronics Co Ltd,TSE,Stock,Information Technology,,Japan,JP,JP3149800009,iriso electronics
6912,KIKUSUI HOLDINGS CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3236700005,kikusui holdings
6941,"YAMAICHI ELECTRONICS CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3934200001,yamaichi electronics
6942,"SOPHIA HOLDINGS CO.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3436000008,sophia holdings
6943,"NKK SWITCHES CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3691400000,nkk switches
6946,"Nippon Avionics Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3686200001,nippon avionics
6947,ZUKEN INC.,TSE,Stock,Information Technology,,Japan,JP,JP3412000006,zuken
6954,FANUC CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3802400006,fanuc
6960,"FUKUDA DENSHI CO.,LTD.",TSE,Stock,Health Care,,Japan,JP,JP3806000000,fukuda denshi
6964,"SANKO CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3330400007,sanko
6966,"Mitsui High-tec,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3892400007,mitsui high-tec
6969,"MATSUO ELECTRIC CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3864400001,matsuo electric
6971,KYOCERA CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3249600002,kyocera
6981,"Murata Manufacturing Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3914400001,murata manufacturing
6989,"HOKURIKU ELECTRIC INDUSTRY CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3844600001,hokuriku electric industry
6993,"Daikokuya Holdings Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3926000005,daikokuya holdings
6995,"TOKAI RIKA CO.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3566600007,tokai rika
6999,KOA CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3283400004,
7011,"Mitsubishi Heavy Industries,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3900000005,mitsubishi heavy industries
7012,"Kawasaki Heavy Industries,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3224200000,kawasaki heavy industries
7021,"NITCHITSU CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3680400003,nitchitsu
7030,SPRIX Inc.,TSE,Stock,Industrials,,Japan,JP,JP3400020008,sprix
7037,teno.Holdings Company Limited,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3545820007,teno.holdings
7038,Frontier Management Inc.,TSE,Stock,Financials,,Japan,JP,JP3829550007,frontier management
7039,BRIDGE International Group Corp.,TSE,Stock,Industrials,,Japan,JP,JP3831050004,bridge international group
7040,"SUN-LIFE HOLDING CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3342700006,sun-life holding
7041,"CRG HOLDINGS CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3346110004,crg holdings
7042,"ACCESS GROUP HOLDINGS CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3108190004,access group holdings
7044,PIALA INC.,TSE,Stock,Communication Services,,Japan,JP,JP3801650007,piala
7046,TDSE Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3545250007,
7049,"SHIKIGAKU.Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3348200001,shikigaku
7057,"New Constructor's Network Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3165050000,new constructors network
7058,"Kyoei Security Service Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3247500006,kyoei security service
7059,"COPRO-HOLDINGS.Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3302000009,copro-holdings
7061,Japan Hospice Holdings Inc.,TSE,Stock,Health Care,,Japan,JP,JP3750000006,japan hospice holdings
7063,Birdman Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3160590000,birdman
7064,"Howtelevision,Inc.",TSE,Stock,Industrials,,Japan,JP,JP3765460005,howtelevision
7065,UPR Corporation,TSE,Stock,Industrials,,Japan,JP,JP3944660004,
7067,Branding Technology Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3830750000,branding technology|branding
7068,Feedforce Group Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3803040009,feedforce group
7069,"CyberBuzz,Inc.",TSE,Stock,Communication Services,,Japan,JP,JP3311580009,cyberbuzz
7072,"Intimate Merger,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3152890004,intimate merger
7074,Twenty-four seven Holdings Inc.,TSE,Stock,Industrials,,Japan,JP,JP3560570008,twenty-four seven holdings
7075,"QLS Holdings Co.,Ltd",TSE,Stock,Industrials,,Japan,JP,JP3244580001,qls holdings
7090,Ligua Inc.,TSE,Stock,Health Care,,Japan,JP,JP3970350009,ligua
7093,"adish Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3121500007,adish
7098,Agent Inc.,TSE,Stock,Industrials,,Japan,JP,JP3160480004,
7102,"NIPPON SHARYO,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3713600009,nippon sharyo
7110,Kurashicom Inc.,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3268790007,kurashicom
7111,"INEST,Inc.",TSE,Stock,Industrials,,Japan,JP,JP3104810001,inest
7112,"CUBE CO.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3244930008,
7119,"halmek holdings Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3773350008,halmek holdings
7122,"THE KINKI SHARYO CO.,LTD.",TSE,Stock,Industrials,,Japan,JP,JP3258800006,the kinki sharyo
7126,"Global Style Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3472150006,global style
7127,"Ikka Holdings Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3142360001,ikka holdings
7135,"JAPAN CRAFT HOLDINGS CO.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3810600001,japan craft holdings
7138,"TORICO Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3636100004,torico
7150,"THE SHIMANE BANK,LTD.",TSE,Stock,Financials,,Japan,JP,JP3357800006,the shimane bank
7164,"ZENKOKU HOSHO Co.,Ltd.",TSE,Stock,Financials,,Japan,JP,JP3429250008,zenkoku hosho
7175,"The Imamura Securities Co.,Ltd.",TSE,Stock,Financials,,Japan,JP,JP3149120002,the imamura securities
7177,"GMO Financial Holdings,Inc.",TSE,Stock,Financials,,Japan,JP,JP3386550002,gmo financial holdings
7182,"JAPAN POST BANK Co.,Ltd.",TSE,Stock,Financials,,Japan,JP,JP3946750001,japan post bank
7183,"Anshin Guarantor Service Co.,Ltd.",TSE,Stock,Financials,,Japan,JP,JP3127650004,anshin guarantor service
7185,Hirose Tusyo Inc.,TSE,Stock,Financials,,Japan,JP,JP3798800003,hirose tusyo
7189,"Nishi-Nippon Financial Holdings,Inc.",TSE,Stock,Financials,,Japan,JP,JP3658850007,nishi-nippon financial holdings
7196,Casa Inc.,TSE,Stock,Financials,,Japan,JP,JP3204500007,
