No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,国（地域）名,Country (Region),通貨,Currency,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV,MOTHER FUND/DIRECT
521,BH-R,TH0168010R13,BUMRUNGRAD HOSPITAL PU-NVDR,タイ,TH,タイ・バーツ,THB,1347.3766,1206171.5187683003,0.00030766416444649784,MOTHER FUND
522,TIINDIA,INE974X01010,TUBE INVESTMENTS OF INDIA LTD,インド,IN,インド・ルピー,INR,264.1392,1200267.42129634,0.000306158176958602,MOTHER FUND
523,ISA,COE15PA00026,INTERCONEXION ELECTRICA SA,コロンビア,CO,コロンビア・ペソ,COP,800.4217,1198760.09376838,0.0003057736954340253,MOTHER FUND
524,011200,KR7011200003,HMM COMPANY LIMITED,韓国,KR,韓国・ウォン,KRW,510.9359,1182589.30688846,0.00030164893244929373,MOTHER FUND
525,NACL,INE139A01034,NATIONAL ALUMINIUM CO LTD,インド,IN,インド・ルピー,INR,2011.7266,1181946.72832074,0.0003014850267401532,MOTHER FUND
526,ADNOCDIS,AEA006101017,ABU DHABI NATIONAL OIL CO FO,アラブ首長国連邦,AE,ＵＡＥ・ディルハム,AED,6670.1811,1178724.3905056901,0.00030066308901736233,MOTHER FUND
527,SIGMAFA,MXP000511016,SIGMA FOODS SAB DE CV,メキシコ,MX,メキシコ・ペソ,MXN,7176.688,1168088.1597237,0.00029795005276548437,MOTHER FUND
528,ASII,ID1000122807,PT ASTRA INTERNATIONAL TBK,インドネシア,ID,インドネシア・ルピア,IDR,26413.9172,1163665.1226064702,0.0002968218467037313,MOTHER FUND
529,2618,KYG5074S1012,JD LOGISTICS INC,ケイマン諸島（英領）,KY,香港・ドル,HKD,3727.2972,1157804.36797138,0.0002953269148886671,MOTHER FUND
530,THYAO,TRATHYAO91M5,TURK HAVA YOLLARI AO,トルコ,TR,トルコ・リラ,TRY,1107.2501,1155845.74932966,0.00029482732029660657,MOTHER FUND
531,1209,KYG2122G1064,CHINA RESOURCES MIXC LIFESTY,ケイマン諸島（英領）,KY,香港・ドル,HKD,1387.3977,1155304.90436428,0.00029468936428307153,MOTHER FUND
532,GFINBURO,MXP370641013,GRUPO FINANCIERO INBURSA-O,メキシコ,MX,メキシコ・ペソ,MXN,2788.1357,1151936.5562846602,0.00029383018299636743,MOTHER FUND
533,HPCL,INE094A01015,HINDUSTAN PETROLEUM CORP,インド,IN,インド・ルピー,INR,1747.5875,1147257.0907247202,0.00029263656845718045,MOTHER FUND
534,ALWN,GRS419003009,ALLWYN AG,ギリシャ,GR,ユーロ,EUR,472.2488,1143488.94532953,0.0002916754088820414,MOTHER FUND
535,SWB,MYL5211OO007,SUNWAY BHD,マレーシア,MY,マレーシア・リンギット,MYR,5576.2714,1142685.0684421402,0.0002914703600087857,MOTHER FUND
536,BOUBYAN,KW0EQ0102065,BOUBYAN BANK K.S.C,クウェート,KW,クウェート・ディナール,KWD,3396.5763,1138101.64014985,0.0002903012421728017,MOTHER FUND
537,902,CNE1000006Z4,HUANENG POWER INTL INC-H,中国,CN,香港・ドル,HKD,9071.4463,1135689.74268042,0.0002896860274971803,MOTHER FUND
538,CPN-R,TH0481010R10,CENTRAL PATTANA PCL-NVDR,タイ,TH,タイ・バーツ,THB,3481.8345,1132292.59275875,0.00028881949958146783,MOTHER FUND
539,914,CNE1000001W2,ANHUI CONCH CEMENT CO.LTD-H,中国,CN,香港・ドル,HKD,2921.5393,1131398.24153473,0.00028859137296947414,MOTHER FUND
540,SRF,INE647A01010,SRF LTD,インド,IN,インド・ルピー,INR,256.135,1127534.75257072,0.0002876058936363407,MOTHER FUND
541,9660,KYG4602S1057,HORIZON ROBOTICS INC,ケイマン諸島（英領）,KY,香港・ドル,HKD,10541.5542,1127501.4550266,0.0002875974002662599,MOTHER FUND
542,316,BMG677491539,ORIENT OVERSEAS INTERNATIONAL LTD,香港,HK,香港・ドル,HKD,353.5196,1125658.01707236,0.0002871271853846489,MOTHER FUND
543,ACP,PLSOFTB00016,ASSECO POLAND SA,ポーランド,PL,ポーランド・ズロチ,PLN,130.7355,1122654.9281104903,0.00028636117255659304,MOTHER FUND
544,247540,KR7247540008,ECOPRO BM CO LTD,韓国,KR,韓国・ウォン,KRW,103.5212,1119706.37454941,0.00028560907034427927,MOTHER FUND
545,2600,CNE1000001T8,ALUMINUM CORP OF CHINA LTD-H,中国,CN,香港・ドル,HKD,6536.7775,1117047.68037879,0.0002849309040074071,MOTHER FUND
546,TIMS3,BRTIMSACNOR5,TIM SA,ブラジル,BR,ブラジル・レアル,BRL,1812.9552,1110233.8369048,0.00028319286308497256,MOTHER FUND
547,MARK,QA000A0M8VM3,AL RAYAN BANK,カタール,QA,カタール・リヤル,QAR,12619.9827,1109526.1573694102,0.0002830123517484307,MOTHER FUND
548,AXIA7,BRAXIAACNPC9,AXIA ENERGIA-PR C,ブラジル,BR,ブラジル・レアル,BRL,669.4327,1108997.83900416,0.000282877590957053,MOTHER FUND
549,EMAARDEV,AEE001901017,EMAAR DEVELOPMENT PJSC,アラブ首長国連邦,AE,ＵＡＥ・ディルハム,AED,1947.6929,1108574.2024613,0.00028276953187842286,MOTHER FUND
550,003670,KR7003670007,POSCO FUTURE M CO LTD,韓国,KR,韓国・ウォン,KRW,75.7733,1105794.53788601,0.0002820605090191603,MOTHER FUND
551,APAT,INE702C01027,APL APOLLO TUBES LTD,インド,IN,インド・ルピー,INR,344.1813,1101152.79887043,0.00028087651757715924,MOTHER FUND
552,3888,KYG5264Y1089,KINGSOFT CORP LTD,中国,CN,香港・ドル,HKD,2107.7772,1096120.4673892302,0.0002795928957735519,MOTHER FUND
553,SUF,INE660A01013,SUNDARAM FINANCE LTD,インド,IN,インド・ルピー,INR,144.0759,1093481.57031615,0.00027891977918074876,MOTHER FUND
554,NYKAA,INE388Y01029,FSN E-COMMERCE VENTURES LTD,インド,IN,インド・ルピー,INR,1937.0206,1092552.25400274,0.00027868273384961393,MOTHER FUND
555,BPI,PHY0967S1694,BANK OF THE PHILIPPINE ISLANDS,フィリピン,PH,フィリピン・ペソ,PHP,3974.6275,1090276.09471895,0.0002781021425876768,MOTHER FUND
556,ABB,INE117A01022,ABB INDIA LTD,インド,IN,インド・ルピー,INR,88.0464,1084963.5355888302,0.0002767470417248161,MOTHER FUND
557,HLBK,MYL5819OO007,HONG LEONG BANK,マレーシア,MY,マレーシア・リンギット,MYR,1240.1201,1080882.33191328,0.00027570602881808097,MOTHER FUND
558,ENRIN,INE1NPP01017,SIEMENS ENERGY INDIA LTD,インド,IN,インド・ルピー,INR,204.1075,1076804.65009336,0.00027466591424856645,MOTHER FUND
559,LODHA,INE670K01029,LODHA DEVELOPERS LTD,インド,IN,インド・ルピー,INR,494.9274,1076607.4928800203,0.00027461562437820975,MOTHER FUND
560,CBQK,QA0007227752,COMMERCIAL BANK OF QATAR,カタール,QA,カタール・リヤル,QAR,5883.0997,1070851.23330225,0.00027314734663679837,MOTHER FUND
561,MANKIND,INE634S01028,MANKIND PHARMA LTD,インド,IN,インド・ルピー,INR,244.1286,1062758.0757714703,0.00027108298471919656,MOTHER FUND
562,2333,CNE100000338,GREAT WALL MOTOR COMPANY-H,中国,CN,香港・ドル,HKD,5509.5696,1055531.61489382,0.000269239695424737,MOTHER FUND
563,PNB,INE160A01022,PUNJAB NATIONAL BANK,インド,IN,インド・ルピー,INR,5562.931,1049567.0989213302,0.0002677182966896071,MOTHER FUND
564,168,CNE1000004K1,TSING TAO BREWERY CO-H,中国,CN,香港・ドル,HKD,1040.5483,1035339.6826490902,0.00026408923890510464,MOTHER FUND
565,JDSL,INE220G01021,JINDAL STAINLESS LTD,インド,IN,インド・ルピー,INR,830.0373,1034888.4715775101,0.00026397414625437747,MOTHER FUND
566,1519,KYG4990A1040,J&T GLOBAL EXPRESS LTD,ケイマン諸島（英領）,KY,香港・ドル,HKD,4975.9551,1033847.22962502,0.00026370855149416737,MOTHER FUND
567,IOI,MYL1961OO001,IOI CORP,マレーシア,MY,マレーシア・リンギット,MYR,5869.7594,1031983.4876394601,0.00026323315756236846,MOTHER FUND
568,JARIR,SA000A0BLA62,JARIR MARKETING CO,サウジアラビア,SA,サウジアラビア・リヤル,SAR,1446.0953,1030822.6893607002,0.00026293706697577403,MOTHER FUND
569,CPF-R,TH0101010R14,CHAROEN POKPHAND FOODS-NVDR,タイ,TH,タイ・バーツ,THB,9685.103,1027395.7237294602,0.00026206293381882546,MOTHER FUND
570,SECO,SA0007879550,SAUDI ENERGY CO,サウジアラビア,SA,サウジアラビア・リヤル,SAR,1400.738,1018316.2331771101,0.0002597469830349426,MOTHER FUND
571,BBNI,ID1000096605,BANK NEGARA INDONESIA PT,インドネシア,ID,インドネシア・ルピア,IDR,31883.4657,1007358.0994546001,0.00025695183740004004,MOTHER FUND
572,GEKTERNA,GRS145003000,GEK TERNA SA,ギリシャ,GR,ユーロ,EUR,120.0633,997952.3703440201,0.0002545526713255735,MOTHER FUND
573,RAIL3,BRRAILACNOR9,RUMO SA,ブラジル,BR,ブラジル・レアル,BRL,2187.8194,991310.6042023851,0.0002528585230235958,MOTHER FUND
574,003230,KR7003230000,SAMYANG FOODS CO LTD,韓国,KR,韓国・ウォン,KRW,7.0704,985058.710146815,0.00025126382133243067,MOTHER FUND
575,INBK,INE562A01011,INDIAN BANK,インド,IN,インド・ルピー,INR,704.3711,984747.813005129,0.00025118451925321784,MOTHER FUND
576,1988,CNE100000HF9,CHINA MINSHENG BANKING-H,中国,CN,香港・ドル,HKD,13070.8869,982908.470542084,0.0002507153490289022,MOTHER FUND
577,3998,KYG126521064,BOSIDENG INTL HLDGS LTD,中国,CN,香港・ドル,HKD,9738.4644,981742.3894798781,0.0002504179109364766,MOTHER FUND
578,003490,KR7003490000,KOREAN AIR LINES CO LTD,韓国,KR,韓国・ウォン,KRW,353.5196,976737.6191870391,0.0002491413193021746,MOTHER FUND
579,ABCAP,INE674K01013,ADITYA BIRLA CAPITAL LTD,インド,IN,インド・ルピー,INR,1466.1058,976345.1057092531,0.00024904119893844696,MOTHER FUND
580,QIIK,QA0006929879,QATAR INTERNATIONAL ISLAMIC,カタール,QA,カタール・リヤル,QAR,2027.7351,969313.3207375681,0.000247247566594939,MOTHER FUND
581,LTM,INE214T01019,LTM LIMITED,インド,IN,インド・ルピー,INR,129.1347,969280.716892287,0.000247239250170069,MOTHER FUND
582,6862,KYG4290A1013,HAIDILAO INTERNATIONAL HOLDING LTD.,ケイマン諸島（英領）,KY,香港・ドル,HKD,3948.7472,967681.5676511271,0.00024683134722471587,MOTHER FUND
583,2268,KYG9808A1058,WUXI XDC CAYMAN INC,ケイマン諸島（英領）,KY,香港・ドル,HKD,920.485,962840.643687152,0.0002455965486878988,MOTHER FUND
584,6881,CNE100001NT6,CHINA GALAXY SECURITIES CO-H,中国,CN,香港・ドル,HKD,6136.5666,961897.6134813711,0.0002453560052860735,MOTHER FUND
585,KOMB,CZ0008019106,KOMERCNI BANKA AS,チェコ共和国,CZ,チェコ・コルナ,CZK,120.7303,961563.13057927,0.0002452706870697209,MOTHER FUND
586,900948,CNE000000SK7,INNER MONGOLIA YITAI COAL CO LTD,中国,CN,アメリカ・ドル,USD,2067.7561,955448.081959418,0.00024371089122402092,MOTHER FUND
587,GPL,INE484J01027,GODREJ PROPERTIES LTD,インド,IN,インド・ルピー,INR,266.8072,951813.7670780921,0.00024278386846324438,MOTHER FUND
588,DABUR,INE016A01026,DABUR INDIA LTD,インド,IN,インド・ルピー,INR,1318.0278,949123.6696947851,0.0002420976919528257,MOTHER FUND
589,BELA,GRS282183003,JUMBO SA,ギリシャ,GR,ユーロ,EUR,212.5387,948218.2326297581,0.00024186673762026536,MOTHER FUND
590,MALLPLAZ,CL0002456714,PLAZA SA Y FILIALES,チリ,CL,チリ・ペソ,CLP,1467.4398,938984.2473424711,0.00023951137909644158,MOTHER FUND
591,BJHI,INE118A01012,BAJAJ HOLDINGS AND INVESTMEN,インド,IN,インド・ルピー,INR,50.4266,934873.29465916,0.00023846277796243237,MOTHER FUND
592,BOB,INE028A01039,BANK OF BARODA,インド,IN,インド・ルピー,INR,2281.2019,931616.6320921001,0.00023763208485453856,MOTHER FUND
593,1548,KYG3825B1059,GENSCRIPT BIOTECH CORP,ケイマン諸島（英領）,KY,香港・ドル,HKD,2641.3917,930900.401384529,0.00023744939232800565,MOTHER FUND
594,322,KYG8878S1030,TINGYI(CAYMAN ISLN)HLDG CO,中国,CN,香港・ドル,HKD,3708.6207,926313.6913631391,0.00023627943740506873,MOTHER FUND
595,AIRARABI,AEA003001012,AIR ARABIA PJSC,アラブ首長国連邦,AE,ＵＡＥ・ディルハム,AED,4268.9159,924728.2960354352,0.0002358750427387832,MOTHER FUND
596,SALIK,AEE01110S227,SALIK CO PJSC,アラブ首長国連邦,AE,ＵＡＥ・ディルハム,AED,3988.7683,921762.4667052721,0.000235118533910182,MOTHER FUND
597,PINFRA*,MX01PI000005,PROMOTORA Y OPERADORA DE INF,メキシコ,MX,メキシコ・ペソ,MXN,358.8557,920497.586920418,0.00023479589473650146,MOTHER FUND
598,CENCOSUD,CL0000000100,CENCOSUD SA,チリ,CL,チリ・ペソ,CLP,2721.4339,917886.597885113,0.0002341298967856077,MOTHER FUND
599,TPW,INE813H01021,TORRENT POWER LTD,インド,IN,インド・ルピー,INR,381.5344,917862.932082523,0.00023412386023171259,MOTHER FUND
600,1099,CNE100000FN7,SINOPHARM GROUP CO-H,中国,CN,香港・ドル,HKD,2534.6688,916659.177837391,0.00023381681265326732,MOTHER FUND
601,STNE,KYG851581069,STONECO LTD-A,ケイマン諸島（英領）,KY,アメリカ・ドル,USD,498.9295,916548.3461080141,0.0002337885422531772,MOTHER FUND
602,MRF,INE883A01011,MRF LTD,インド,IN,インド・ルピー,INR,4.0021,912134.193672022,0.00023266260245122778,MOTHER FUND
603,CBK,INE476A01022,CANARA BANK,インド,IN,インド・ルピー,INR,4335.6177,910623.6644571321,0.00023227730425645223,MOTHER FUND
604,1519,TW0001519007,FORTUNE ELECTRIC CO LTD,台湾,TW,台湾・ドル,TWD,276.5457,906389.766995543,0.00023119734298676303,MOTHER FUND
605,MBRF3,BRMBRFACNOR1,MBRF GLOBAL FOODS COMPANY SA,ブラジル,BR,ブラジル・レアル,BRL,1590.3179,906275.746919594,0.0002311682593192654,MOTHER FUND
606,161390,KR7161390000,HANKOOK TIRE & TECHNONOGY CO,韓国,KR,韓国・ウォン,KRW,124.0654,905271.93802351,0.00023091221279481007,MOTHER FUND
607,ADNOCLS,AEE01268A239,ADNOC LOGISTICS & SERVICES,アラブ首長国連邦,AE,ＵＡＥ・ディルハム,AED,3324.4183,903809.5941969812,0.00023053920548654438,MOTHER FUND
608,SMPH,PHY8076N1120,SM PRIME HOLDINGS INC,フィリピン,PH,フィリピン・ペソ,PHP,18529.4296,901566.9992645581,0.00022996717565053858,MOTHER FUND
609,HTO,GRS260333000,HELLENIC TELECOM,ギリシャ,GR,ユーロ,EUR,240.1265,899712.9557223391,0.00022949425554888775,MOTHER FUND
610,HAVL,INE176B01034,HAVELLS INDIA LTD,インド,IN,インド・ルピー,INR,421.5554,898871.298929116,0.00022927956996726987,MOTHER FUND
611,MISC,MYL3816OO005,MISC BHD,マレーシア,MY,マレーシア・リンギット,MYR,2814.2828,898811.654169602,0.00022926435608200234,MOTHER FUND
612,QGTS,QA000A0KD6L1,QATAR GAS TRANSPORT CO NAKILAT,カタール,QA,カタール・リヤル,QAR,4922.5937,898193.168296064,0.00022910659581611717,MOTHER FUND
613,6919,TW0006919004,CALIWAY BIOPHARMACEUTICALS C,台湾,TW,台湾・ドル,TWD,1760.9278,896630.1047347261,0.00022870789742447642,MOTHER FUND
614,MIL,PLBIG0000016,BANK MILLENNIUM SA,ポーランド,PL,ポーランド・ズロチ,PLN,1027.2079,895317.306368755,0.00022837303542013588,MOTHER FUND
615,UPLL,INE628A01036,UPL LTD,インド,IN,インド・ルピー,INR,873.7937,889792.448714159,0.00022696378251742857,MOTHER FUND
616,1772,CNE1000031W9,GANFENG LITHIUM GROUP CO LTD,中国,CN,香港・ドル,HKD,1133.9308,877324.973069,0.00022378364153628365,MOTHER FUND
617,CLS,ZAE000134854,CLICKS GROUP LTD,南アフリカ,ZA,南アフリカ・ランド,ZAR,413.5512,876289.000559587,0.00022351939087911045,MOTHER FUND
618,VOLT,INE226A01021,VOLTAS LIMITED,インド,IN,インド・ルピー,INR,388.2045,874666.7591514142,0.00022310559769993997,MOTHER FUND
619,ALARKAN,SA11U0S23612,DAR AL ARKAN REAL ESTATE DEV,サウジアラビア,SA,サウジアラビア・リヤル,SAR,1107.2501,873340.273573798,0.00022276724443049423,MOTHER FUND
620,BDX,PLBUDMX00013,BUDIMEX,ポーランド,PL,ポーランド・ズロチ,PLN,28.0148,862920.690274368,0.0002201094695288174,MOTHER FUND
621,1929,KYG211461085,CHOW TAI FOOK JEWELLERY GROUP LTD,ケイマン諸島（英領）,KY,香港・ドル,HKD,3455.1538,856632.8306022361,0.0002185055939090724,MOTHER FUND
622,2609,TW0002609005,YANG MING MARINE TRANSPORT,台湾,TW,台湾・ドル,TWD,3455.1538,854027.644624501,0.0002178410761729165,MOTHER FUND
623,6886,CNE100001YQ9,HUATAI SECURITIES CO LTD-H,中国,CN,香港・ドル,HKD,2467.967,852081.645965455,0.00021734470062256296,MOTHER FUND
624,PEPL,INE811K01011,PRESTIGE ESTATES PROJECTS,インド,IN,インド・ルピー,INR,314.8325,848540.4601528312,0.00021644143275622893,MOTHER FUND
625,CRIN,INE169A01031,COROMANDEL INTERNATIONAL LTD,インド,IN,インド・ルピー,INR,244.1286,847516.4539483361,0.00021618023440392848,MOTHER FUND
626,LTF,INE498L01015,L&T FINANCE LTD,インド,IN,インド・ルピー,INR,1636.8624,847178.6226153161,0.00021609406208665841,MOTHER FUND
627,6990,CNE1000062J1,SICHUAN KELUN-BIOTECH BIOP-H,中国,CN,香港・ドル,HKD,85.3783,841462.237380237,0.0002146359552920287,MOTHER FUND
628,241,BMG0171K1018,ALIBABA HEALTH INFORMATION TECHNOLOGY LT,バーミューダ（英領）,BM,香港・ドル,HKD,11606.1151,839466.826019505,0.00021412697579825524,MOTHER FUND
629,9863,CNE100005K77,ZHEJIANG LEAPMOTOR TECHNOLOG,中国,CN,香港・ドル,HKD,1013.8675,833874.2126651611,0.00021270044011244033,MOTHER FUND
630,ACEM,INE079A01024,AMBUJA CEMENTS LTD,インド,IN,インド・ルピー,INR,1133.9308,832076.145282845,0.0002122417981281198,MOTHER FUND
631,PCHEM,MYL5183OO008,PETRONAS CHEMICALS GROUP BHD,マレーシア,MY,マレーシア・リンギット,MYR,4402.3195,831127.645528551,0.00021199985958136937,MOTHER FUND
632,COPEC,CLP7847L1080,EMPRESAS COPEC SA,チリ,CL,チリ・ペソ,CLP,760.4006,830719.9907396381,0.0002118958770481542,MOTHER FUND
633,PGE,PLPGER000010,POLSKA GRUPA ENERGETYCZNA SA,ポーランド,PL,ポーランド・ズロチ,PLN,1974.3736,825678.3343452432,0.00021060987669258967,MOTHER FUND
634,MONET,CZ0008040318,MONETA MONEY BANK AS,チェコ共和国,CZ,チェコ・コルナ,CZK,560.2952,824899.8708478861,0.00021041131013904425,MOTHER FUND
635,ENGI11,BRENGICDAM16,ENERGISA SA-UNITS,ブラジル,BR,ブラジル・レアル,BRL,523.876,824646.4973481211,0.0002103466809010917,MOTHER FUND
636,TCELL,TRATCELL91M1,TURKCELL ILETISIM HIZMET AS,トルコ,TR,トルコ・リラ,TRY,2387.9248,820800.804427318,0.00020936574089315242,MOTHER FUND
637,032640,KR7032640005,LG UPLUS CORP,韓国,KR,韓国・ウォン,KRW,476.2509,819925.7967285301,0.0002091425483302848,MOTHER FUND
638,ISCTR,TRAISCTR91N2,TURKIYE IS BANKASI AS-C,トルコ,TR,トルコ・リラ,TRY,20050.2976,816840.9980480322,0.0002083556933981685,MOTHER FUND
639,ALKEM,INE540L01014,ALKEM LABORATORIES LTD,インド,IN,インド・ルピー,INR,82.7102,813032.2045691471,0.0002073841655142842,MOTHER FUND
640,KLK,MYL2445OO004,KUALA LUMPUR KEPONG,マレーシア,MY,マレーシア・リンギット,MYR,973.8464,812028.502395961,0.0002071281462121689,MOTHER FUND
641,352820,KR7352820005,HYBE CO LTD,韓国,KR,韓国・ウォン,KRW,44.4234,811609.188130462,0.00020702118963830866,MOTHER FUND
642,PLNG,INE347G01014,PETRONET LNG LTD,インド,IN,インド・ルピー,INR,1720.9067,811133.8977050621,0.0002068999549471186,MOTHER FUND
643,268,KYG525681477,KINGDEE INTL SOFTWARE GROUP CO LTD,ケイマン諸島（英領）,KY,香港・ドル,HKD,4882.5726,807354.372980902,0.00020593589278997945,MOTHER FUND
644,1898,CNE100000528,CHINA COAL ENERGY CO-H,中国,CN,香港・ドル,HKD,3601.8978,806665.543377344,0.00020576018959924164,MOTHER FUND
645,1766,CNE100000BG0,CRRC CORP LTD-H,中国,CN,香港・ドル,HKD,7337.1992,801308.0005457911,0.00020439361452006944,MOTHER FUND
646,EREGL,TRAEREGL91G3,EREGLI DEMIR VE CELIK FABRIK,トルコ,TR,トルコ・リラ,TRY,5576.2714,800683.4314670782,0.00020423430258080432,MOTHER FUND
647,TAWUNIYA,SA000A0DPSH3,CO FOR COOPERATIVE INSURANCE,サウジアラビア,SA,サウジアラビア・リヤル,SAR,152.0801,799685.0787791441,0.0002039796477984813,MOTHER FUND
648,YTLP,MYL6742OO000,YTL POWER INTERNATIONAL BHD,マレーシア,MY,マレーシア・リンギット,MYR,4802.5304,799015.8861887831,0.00020380895351830344,MOTHER FUND
649,MPHL,INE356A01018,MPHASIS LTD,インド,IN,インド・ルピー,INR,201.4395,798893.421663545,0.00020377771588315333,MOTHER FUND
650,272210,KR7272210006,HANWHA SYSTEMS CO LTD,韓国,KR,韓国・ウォン,KRW,128.0675,790929.8257307122,0.00020174640188631274,MOTHER FUND
651,CPFE3,BRCPFEACNOR0,CPFL ENERGIA SA,ブラジル,BR,ブラジル・レアル,BRL,538.9506,788180.643883105,0.0002010451544079116,MOTHER FUND
652,270,HK0270001396,GUANGDONG INVESTMENT,中国,CN,香港・ドル,HKD,4509.0424,787165.1755104341,0.00020078613384281096,MOTHER FUND
653,000100,KR7000100008,YUHAN CORPORATION,韓国,KR,韓国・ウォン,KRW,94.7166,785606.7143740652,0.00020038860941458297,MOTHER FUND
654,1044,KYG4402L1510,HENGAN INTL GROUP CO LTD,中国,CN,香港・ドル,HKD,1480.7802,785229.9025026191,0.00020029249413762768,MOTHER FUND
655,390,CNE1000007Z2,CHINA RAILWAY GROUP LTD-H,中国,CN,香港・ドル,HKD,10405.4825,778210.4306852691,0.00019850200257159726,MOTHER FUND
656,PAG,INE761H01022,PAGE INDUSTRIES LTD,インド,IN,インド・ルピー,INR,11.2059,778066.8350262651,0.00019846537491312736,MOTHER FUND
657,005385,KR7005381009,HYUNDAI MOTOR CO LTD-PFD,韓国,KR,韓国・ウォン,KRW,38.6871,774885.7456112171,0.00019765395862474594,MOTHER FUND
658,144,HK0144000764,CHINA MERCHANTS PORT HOLDING,中国,CN,香港・ドル,HKD,2427.9459,770108.5085365111,0.0001964354050193241,MOTHER FUND
659,MCDCO,SA0007879659,MAKKAH CONSTRUCTION & DEVEPL,サウジアラビア,SA,サウジアラビア・リヤル,SAR,218.7819,768982.5286031581,0.0001961481957211537,MOTHER FUND
660,MOTV3,BRMOTVACNOR7,MOTIVA INFRAESTRUTURA DE MOB,ブラジル,BR,ブラジル・レアル,BRL,1614.1838,762636.8117800491,0.0001945295621903358,MOTHER FUND
661,JSW,INE121E01018,JSW ENERGY LTD,インド,IN,インド・ルピー,INR,819.0982,752630.873092172,0.00019197729767570672,MOTHER FUND
662,047050,KR7047050000,POSCO INTERNATIONAL CORP,韓国,KR,韓国・ウォン,KRW,130.7355,748793.5445784861,0.00019099849121866528,MOTHER FUND
663,090430,KR7090430000,AMOREPACIFIC CORP,韓国,KR,韓国・ウォン,KRW,49.7596,747358.108262568,0.00019063234734287217,MOTHER FUND
664,CLGT,INE259A01022,COLGATE-PALMOLIVE(INDIA),インド,IN,インド・ルピー,INR,212.1118,747335.9098998231,0.0001906266850961521,MOTHER FUND
665,OBER,INE093I01010,OBEROI REALTY LTD,インド,IN,インド・ルピー,INR,242.7946,744489.7969802791,0.00018990071292744587,MOTHER FUND
666,005940,KR7005940002,NH INVESTMENT & SECURITIES CO LTD,韓国,KR,韓国・ウォン,KRW,249.4648,743769.497462229,0.0001897169825492005,MOTHER FUND
667,763,CNE1000004Y2,ZTE CORP-H,中国,CN,香港・ドル,HKD,1481.4739,738850.438996694,0.00018846225385671096,MOTHER FUND
668,3800,KYG3774X1088,GCL TECHNOLOGY HOLDINGS LTD,中国,CN,香港・ドル,HKD,58017.2353,737039.3514208451,0.00018800029074691045,MOTHER FUND
669,KCHOL,TRAKCHOL91Q8,KOC HLDGS,トルコ,TR,トルコ・リラ,TRY,1133.9308,735370.8456364701,0.00018757469668334966,MOTHER FUND
670,034220,KR7034220004,LG.DISPLAY CO LTD,韓国,KR,韓国・ウォン,KRW,767.0708,734244.7189591321,0.0001872874499544616,MOTHER FUND
671,GBK,KW0EQ0100028,GULF BANK,クウェート,KW,クウェート・ディナール,KWD,3994.0377,731490.4410931551,0.00018658490260932563,MOTHER FUND
672,9880,CNE100006CQ4,UBTECH ROBOTICS CORP LTD,中国,CN,香港・ドル,HKD,458.9085,730615.7669034211,0.0001863617951162701,MOTHER FUND
673,1258,HK0000112026,CHINA NONFERROUS MINING CORP,香港,HK,香港・ドル,HKD,2454.6266,728275.9474110921,0.0001857649657285242,MOTHER FUND
674,GRUMAB,MXP4948K1056,GRUMA S.A.B.-B,メキシコ,MX,メキシコ・ペソ,MXN,292.1539,727993.7720692802,0.00018569298986156402,MOTHER FUND
675,780,KYG8918W1069,TONGCHENG TRAVEL HOLDINGS LTD,ケイマン諸島（英領）,KY,香港・ドル,HKD,2443.9544,719100.3262085451,0.00018342449442188783,MOTHER FUND
676,3360,HK0000077468,FAR EAST HORIZON LTD,香港,HK,香港・ドル,HKD,4935.934,719086.118722774,0.00018342087044787532,MOTHER FUND
677,NMDC,INE584A01023,NMDC LTD,インド,IN,インド・ルピー,INR,5002.6358,718713.188896737,0.00018332574538353785,MOTHER FUND
678,ENIC,US29278D1054,ENEL CHILE SA-ADR,チリ,CL,アメリカ・ドル,USD,973.8464,712150.531103104,0.00018165177564108512,MOTHER FUND
679,ZYDUSLIF,INE010B01027,ZYDUS LIFESCIENCES LTD,インド,IN,インド・ルピー,INR,377.5323,711466.7041353812,0.00018147734849753485,MOTHER FUND
680,285,HK0285041858,BYD ELECTRONIC INTERNATIONAL CO LTD,香港,HK,香港・ドル,HKD,1440.7591,709098.1228220911,0.00018087318268915868,MOTHER FUND
681,UNBK,INE692A01016,UNION BANK OF INDIA,インド,IN,インド・ルピー,INR,2454.6266,706873.5640593981,0.00018030575342861292,MOTHER FUND
682,GMRAIRPO,INE776C01039,GMR AIRPORTS LTD,インド,IN,インド・ルピー,INR,4015.449,705144.573072689,0.00017986473110385715,MOTHER FUND
683,028300,KR7028300002,HLB CO LTD,韓国,KR,韓国・ウォン,KRW,209.4437,703091.0911151861,0.00017934093925433127,MOTHER FUND
684,CXSE3,BRCXSEACNOR7,CAIXA SEGURIDADE PARTICIPACO,ブラジル,BR,ブラジル・レアル,BRL,1080.5693,689500.8105428831,0.0001758743988396307,MOTHER FUND
685,1138,CNE1000002S8,COSCO SHIPPING ENERGY TRANSPORTATION-H,中国,CN,香港・ドル,HKD,2401.2652,687350.8777664831,0.00017532600480032963,MOTHER FUND
