Ticker,Name,ISIN,Exchange,Currency,Region
6997,NIPPON CHEMI-CON CORPORATION,JP3701200002,,,JP
6999,KOA CORPORATION,JP3283400004,,,JP
7003,"MITSUI E&S CO.,LTD.",JP3891600003,,,JP
7004,KANADEVIA CORPORATION,JP3789000001,,,JP
7011,"MITSUBISHI HEAVY INDUSTRIES,LTD.",JP3900000005,,,JP
7012,KAWASAKI HEAVY INDUSTRIES ORD,JP3224200000,TSE,JPY,JP
7013,IHI CORPORATION,JP3134800006,,,JP
7014,"NAMURA SHIPBUILDING CO.,LTD.",JP3651400008,,,JP
7071,AMVIS HOLDINGS INC,JP3128660002,TSE,JPY,JP
7102,"NIPPON SHARYO,LTD.",JP3713600009,,,JP
7128,UNISOL HOLDINGS CORPORATION,JP3828100002,,,JP
7130,"YAMAE GROUP HOLDINGS CO.,LTD.",JP3934350004,,,JP
7148,FINANCIAL PRODUCTS GROUP CO LTD,JP3166990006,TSE,JPY,JP
7157,LIFENET INSURANCE CO,JP3966660007,TSE,JPY,JP
7164,ZENKOKU HOSHO CO LTD,JP3429250008,TSE,JPY,JP
7167,"MEBUKI FINANCIAL GROUP,INC.",JP3117700009,,,JP
7172,"JAPAN INVESTMENT ADVISER CO.,LTD.",JP3389470000,,,JP
7173,"TOKYO KIRABOSHI FINANCIAL GROUP,INC.",JP3584400000,,,JP
7177,GMO FINANCIAL HOLDINGS INC,JP3386550002,TSE,JPY,JP
7180,KYUSHU FINANCIAL GROUP INC,JP3246500007,TSE,JPY,JP
7181,"JAPAN POST INSURANCE CO.,LTD.",JP3233250004,,,JP
7182,JAPAN POST BANK CO LTD,JP3946750001,TSE,JPY,JP
7184,FIRST BANK OF TOYAMA LTD/THE,JP3632150003,TSE,JPY,JP
7186,YOKOHAMA FINANCIAL GROUP,JP3305990008,TOKYO STOCK EXCHANGE,JPY,JP
7187,"J-LEASE CO.,LTD.",JP3386590008,,,JP
7189,"NISHI-NIPPON FINANCIAL HOLDINGS,INC.",JP3658850007,,,JP
7198,SBI ARUHI CORPORATION,JP3126290000,,,JP
7199,"PREMIUM GROUP CO.,LTD.",JP3833710001,,,JP
7201,NISSAN MOTOR CO LTD ORD,JP3672400003,XJPX,JPY,JP
7202,ISUZU MOTORS LIMITED,JP3137200006,,,JP
7203,TOYOTA MOTOR CORPORATION,JP3633400001,,,JP
7211,MITSUBISHI MOTORS CORP ORD,JP3899800001,TSE,JPY,JP
7220,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",JP3912700006,,,JP
7222,"NISSAN SHATAI CO.,LTD.",JP3672000001,,,JP
7224,SHINMAYWA INDUSTRIES LTD,JP3384600007,TSE,JPY,JP
7226,"KYOKUTO KAIHATSU KOGYO CO.,LTD.",JP3256900006,,,JP
7231,"TOPY INDUSTRIES,LIMITED",JP3630200008,,,JP
7236,"T.RAD CO.,LTD.",JP3620200000,,,JP
7238,"AKEBONO BRAKE INDUSTRY CO.,LTD.",JP3108400007,,,JP
7239,"TACHI-S CO.,LTD.",JP3465400004,,,JP
7240,NOK CORPORATION,JP3164800009,,,JP
7241,"FUTABA INDUSTRIAL CO.,LTD.",JP3824000008,,,JP
7242,KYB CORPORATION,JP3220200004,,,JP
7245,"DAIDO METAL CO.,LTD.",JP3491800003,,,JP
7246,"PRESS KOGYO CO.,LTD.",JP3833600004,,,JP
7259,AISIN CORPORATION,JP3102000001,,,JP
7261,MAZDA MOTOR CORP ORD,JP3868400007,TSE,JPY,JP
7267,"HONDA MOTOR CO.,LTD.",JP3854600008,,,JP
7269,SUZUKI MOTOR CORP ORD,JP3397200001,TSE,JPY,JP
7270,SUBARU CORPORATION,JP3814800003,,,JP
7272,"YAMAHA MOTOR CO.,LTD.",JP3942800008,,,JP
7276,"KOITO MANUFACTURING CO.,LTD.",JP3284600008,,,JP
7278,EXEDY CORP ORD,JP3161160001,TSE,JPY,JP
7282,"TOYODA GOSEI CO.,LTD.",JP3634200004,,,JP
7283,"AISAN INDUSTRY CO.,LTD.",JP3101600009,,,JP
7294,YOROZU CORPORATION,JP3961400003,,,JP
7296,"F.C.C.CO.,LTD.",JP3166900005,,,JP
7309,SHIMANO INC,JP3358000002,TSE,JPY,JP
7313,"TS TECH CO.,LTD.",JP3539230007,,,JP
7322,"SAN JU SAN FINANCIAL GROUP,INC.",JP3333500001,,,JP
7327,DAISHI HOKUETSU FINANCIAL GROUP INC,JP3483850008,TSE,JPY,JP
7337,HIROGIN HOLDINGS INC,JP3796150005,TSE,JPY,JP
7350,"OKINAWA FINANCIAL GROUP,INC.",JP3194750000,,,JP
7366,LITALICO INC.,JP3974470001,,,JP
7380,"JUROKU FINANCIAL GROUP,INC.",JP3392650002,,,JP
7381,"CCI GROUP,INC.",JP3851600001,,,JP
7383,"NET PROTECTIONS HOLDINGS,INC.",JP3758270007,,,JP
7384,"PROCREA HOLDINGS,INC.",JP3833850005,,,JP
7388,FP PARTNER INC.,JP3167010002,,,JP
7389,"AICHI FINANCIAL GROUP,INC.",JP3104790005,,,JP
7414,"ONOKEN CO.,LTD.",JP3196700003,,,JP
7419,NOJIMA CORP,JP3761600000,TSE,JPY,JP
7421,"KAPPA.CREATE CO.,LTD.",JP3212400000,,,JP
7433,HAKUTO CO LTD,JP3766400000,TSE,JPY,JP
7438,KONDOTEC INC.,JP3306050000,,,JP
7447,"NAGAILEBEN CO.,LTD.",JP3647000003,,,JP
7453,RYOHIN KEIKAKU CO LTD ORD,JP3976300008,TSE,JPY,JP
7456,MATSUDA SANGYO CO LTD,JP3868500004,TSE,JPY,JP
7458,DAIICHIKOSHO CO LTD ORD,JP3475200006,TSE,JPY,JP
7459,MEDIPAL HOLDINGS CORPORATION,JP3268950007,,,JP
7476,AS ONE CORP,JP3131300000,TSE,JPY,JP
7483,"DOSHISHA CO.,LTD.",JP3638000004,,,JP
7504,KOHSOKU CORPORATION,JP3288900008,,,JP
7512,AEON HOKKAIDO CORPORATION,JP3860270002,,,JP
7513,"KOJIMA CO.,LTD.",JP3297380002,,,JP
7516,"KOHNAN SHOJI CO.,LTD.",JP3283750002,,,JP
7532,PAN PACIFIC INTERNATIONAL HOLD,JP3639650005,TSE,JPY,JP
7537,MARUBUN CORPORATION,JP3877500003,,,JP
7545,"NISHIMATSUYA CHAIN CO.,LTD.",JP3659300002,,,JP
7550,ZENSHO HOLDINGS CO LTD ORD,JP3429300001,TSE,JPY,JP
7552,HAPPINET CORP,JP3770300006,TSE,JPY,JP
7575,"JAPAN LIFELINE CO.,LTD.",JP3754500001,,,JP
7581,"SAIZERIYA CO.,LTD.",JP3310500008,,,JP
7593,"VT HOLDINGS CO.,LTD.",JP3854700006,,,JP
7599,IDOM INC.,JP3235700006,,,JP
7606,UNITED ARROWS LTD.,JP3949400000,,,JP
7607,"SHINWA CO.,LTD.",JP3384710004,,,JP
7609,"DAITRON CO.,LTD.",JP3487600003,,,JP
7611,HIDAY HIDAKA CORP.,JP3765180009,,,JP
7613,SIIX CORPORATION,JP3346700002,,,JP
7616,"COLOWIDE CO.,LTD.",JP3305970000,,,JP
7630,"ICHIBANYA CO.,LTD.",JP3142150006,,,JP
7649,"SUGI HOLDINGS CO.,LTD.",JP3397060009,,,JP
7685,BUYSELL TECHNOLOGIES CO LTD,JP3778270003,TSE,JPY,JP
7701,SHIMADZU CORP ORD,JP3357200009,TSE,JPY,JP
7717,V TECHNOLOGY CO LTD,JP3829900004,TSE,JPY,JP
7721,TOKYO KEIKI INC,JP3624000000,TSE,JPY,JP
7729,"TOKYO SEIMITSU CO.,LTD.",JP3580200008,,,JP
7730,MANI INC,JP3869920003,TSE,JPY,JP
7731,NIKON,JP3657400002,TOKYO STOCK EXCHANGE,JPY,JP
7733,OLYMPUS,JP3201200007,TSE,JPY,JP
7734,"RIKEN KEIKI CO.,LTD.",JP3971000009,,,JP
7735,"SCREEN HOLDINGS CO.,LTD.",JP3494600004,,,JP
7740,"TAMRON CO.,LTD.",JP3471800007,,,JP
7741,HOYA CORPORATION,JP3837800006,,,JP
7744,"NORITSU KOKI CO.,LTD.",JP3759500006,,,JP
7745,"A&D HOLON HOLDINGS COMPANY,LIMITED",JP3160130005,,,JP
7747,ASAHI INTECC CO LTD,JP3110650003,TSE,JPY,JP
7751,CANON INC,JP3242800005,TSE,JPY,JP
7752,"RICOH COMPANY,LTD.",JP3973400009,,,JP
7762,"CITIZEN WATCH CO.,LTD.",JP3352400000,,,JP
7779,CYBERDYNE INC,JP3311530004,TSE,JPY,JP
7780,"MENICON CO.,LTD.",JP3921270009,,,JP
7803,BUSHIROAD INC,JP3829930001,TSE,JPY,JP
7821,MAEDA KOSEN CO LTD,JP3861250003,TSE,JPY,JP
7826,"FURUYA METAL CO.,LTD.",JP3828850002,,,JP
7832,BANDAI NAMCO HOLDINGS INC.,JP3778630008,,,JP
7839,SHOEI CO LTD,JP3360900009,TSE,JPY,JP
7846,PILOT CORPORATION,JP3780610006,,,JP
7864,"FUJI SEAL INTERNATIONAL,INC.",JP3813800004,,,JP
7867,"TOMY COMPANY,LTD.",JP3630550006,,,JP
7911,TOPPAN HOLDINGS INC.,JP3629000005,,,JP
7912,DAI NIPPON PRINTING,JP3493800001,TOKYO STOCK EXCHANGE,JPY,JP
7917,ZACROS CORPORATION,JP3821000001,,,JP
7936,ASICS,JP3118000003,TOKYO STOCK EXCHANGE,JPY,JP
7943,NICHIHA CORPORATION,JP3662200009,,,JP
7944,ROLAND CORPORATION,JP3983400007,,,JP
7947,FP CORPORATION,JP3167000003,,,JP
7951,YAMAHA CORP ORD,JP3942600002,TSE,JPY,JP
7956,PIGEON CORPORATION,JP3801600002,,,JP
7966,LINTEC CORPORATION,JP3977200009,,,JP
7970,"SHIN-ETSU POLYMER CO.,LTD.",JP3371600002,,,JP
7972,ITOKI CORPORATION,JP3142700008,,,JP
7974,"NINTENDO CO.,LTD.",JP3756600007,,,JP
7981,"TAKARA STANDARD CO.,LTD.",JP3460000007,,,JP
7984,"KOKUYO CO.,LTD.",JP3297000006,,,JP
7988,NIFCO INC ORD,JP3756200006,TSE,JPY,JP
7994,OKAMURA CORPORATION,JP3192400004,,,JP
7995,"VALQUA,LTD.",JP3744200001,,,JP
8001,ITOCHU CORP ORD,JP3143600009,TSE,JPY,JP
8002,MARUBENI CORP ORD,JP3877600001,TSE,JPY,JP
8005,SCROLL CORPORATION,JP3913600007,,,JP
8008,YONDOSHI HOLDINGS INC.,JP3119950008,,,JP
8012,"NAGASE & CO.,LTD.",JP3647800006,,,JP
8014,"CHORI CO.,LTD.",JP3528200003,,,JP
8015,TOYOTA TSUSHO CORPORATION,JP3635000007,,,JP
8016,"ONWARD HOLDINGS CO.,LTD.",JP3203500008,,,JP
8020,KANEMATSU CORPORATION,JP3217100001,,,JP
8022,MIZUNO CORPORATION,JP3905200006,,,JP
8031,MITSUI & CO LTD,JP3893600001,TSE,JPY,JP
8032,JAPAN PULP AND PAPER COMPANY LIMITED,JP3694000005,,,JP
8035,TOKYO ELECTRON LIMITED,JP3571400005,,,JP
8037,KAMEI CORPORATION,JP3219400003,,,JP
8043,STARZEN COMPANY LIMITED,JP3399100001,,,JP
8050,SEIKO GROUP CORPORATION,JP3414700009,,,JP
8051,YAMAZEN CORPORATION,JP3936800006,,,JP
8052,"TSUBAKIMOTO KOGYO CO.,LTD.",JP3534600006,,,JP
8053,SUMITOMO,JP3404600003,TSE,JPY,JP
8056,BIPROGY,JP3754200008,TOKYO STOCK EXCHANGE,JPY,JP
8057,"UCHIDA YOKO CO.,LTD.",JP3157200001,,,JP
8058,MITSUBISHI CORP,JP3898400001,TSE,JPY,JP
8059,"DAIICHI JITSUGYO CO.,LTD.",JP3475800003,,,JP
8060,CANON MARKETING JAPAN INC.,JP3243600008,,,JP
8061,SEIKA CORPORATION,JP3414200000,,,JP
8065,SATO SHO-JI CORPORATION,JP3322000005,,,JP
8074,"YUASA CO.,LTD.",JP3945200008,,,JP
8075,SHINSHO CORPORATION,JP3374000002,,,JP
8078,HANWA CO LTD ORD,JP3777800008,TSE,JPY,JP
8079,SHOEI FOODS CORPORATION,JP3361200003,,,JP
8081,KANADEN CORPORATION,JP3215000005,,,JP
8084,RYODEN CORPORATION,JP3976200000,,,JP
8086,NIPRO (NISSHO) CORP ORD,JP3673600007,TSE,JPY,JP
8088,IWATANI CORPORATION,JP3151600008,,,JP
8097,SAN-AI OBBLI CO LTD,JP3323600001,TSE,JPY,JP
8098,"INABATA & CO.,LTD.",JP3146000009,,,JP
8101,GSI CREOS CORPORATION,JP3276000001,,,JP
8111,GOLDWIN INC,JP3306600002,TSE,JPY,JP
8113,UNICHARM CORP ORD,JP3951600000,TSE,JPY,JP
8125,"WAKITA & CO.,LTD.",JP3992000004,,,JP
8129,"TOHO HOLDINGS CO.,LTD.",JP3602600003,,,JP
8130,SANGETSU CO LTD ORD,JP3330000005,TSE,JPY,JP
8131,"MITSUUROKO GROUP HOLDINGS CO.,LTD.",JP3894400005,,,JP
8132,"SINANEN HOLDINGS CO.,LTD.",JP3354000006,,,JP
8133,"ITOCHU ENEX CO.,LTD.",JP3144000001,,,JP
8136,"SANRIO COMPANY,LTD.",JP3343200006,,,JP
8137,SUN-WA TECHNOS CORPORATION,JP3345400000,,,JP
8141,"SHINKO SHOJI CO.,LTD.",JP3374200008,,,JP
8142,"TOHO CO.,LTD.",JP3553200001,,,JP
8150,"SANSHIN ELECTRONICS CO.,LTD.",JP3333200008,,,JP
8151,TOYO CORPORATION,JP3616600007,,,JP
8153,"MOS FOOD SERVICES,INC.",JP3922400001,,,JP
8154,"KAGA ELECTRONICS CO.,LTD.",JP3206200002,,,JP
8159,"TACHIBANA ELETECH CO.,LTD.",JP3466600008,,,JP
8160,"KISOJI CO.,LTD.",JP3237000009,,,JP
8163,"SRS HOLDINGS CO.,LTD.",JP3322350004,,,JP
8167,"RETAIL PARTNERS CO.,LTD.",JP3873200004,,,JP
8173,JOSHIN CORPORATION,JP3393000009,,,JP
8174,NIPPON GAS LTD,JP3695600001,TOKYO STOCK EXCHANGE,JPY,JP
8179,"ROYAL HOLDINGS CO., LTD.",JP3983600002,,,JP
8194,LIFE CORPORATION,JP3966600003,,,JP
8200,"RINGER HUT CO.,LTD.",JP3977000003,,,JP
8214,AOKI HOLDINGS INC,JP3105400000,TSE,JPY,JP
8218,"KOMERI CO.,LTD.",JP3305600003,,,JP
8219,AOYAMA TRADING CO LTD ORD,JP3106200003,TSE,JPY,JP
8227,"SHIMAMURA CO.,LTD.",JP3358200008,,,JP
8233,"TAKASHIMAYA COMPANY,LIMITED",JP3456000003,,,JP
8237,"MATSUYA CO.,LTD.",JP3869200000,,,JP
8242,H2O RETAILING CORPORATION,JP3774600005,,,JP
8252,MARUI GROUP,JP3870400003,TOKYO STOCK EXCHANGE,JPY,JP
8253,"CREDIT SAISON CO.,LTD.",JP3271400008,,,JP
8255,AXIAL RETAILING INC.,JP3772400002,,,JP
8267,AEON CO LTD ORD,JP3388200002,TSE,JPY,JP
8273,"IZUMI CO.,LTD.",JP3138400001,,,JP
8276,"HEIWADO CO.,LTD.",JP3834400008,,,JP
8278,"FUJI CO.,LTD.",JP3807400001,,,JP
8282,KS HOLDINGS CORP,JP3277150003,TOKYO STOCK EXCHANGE,JPY,JP
8283,PALTAC CORPORATION,JP3782200004,,,JP
8303,SBI SHINSEI BANK LTD,JP3729000004,TSE,JPY,JP
8304,AOZORA BANK LTD ORD,JP3711200000,TSE,JPY,JP
8306,MITSUBISHI UFJ FINANCIAL GRO,JP3902900004,TSE,JPY,JP
8308,RESONA HOLDINGS,JP3500610005,TOKYO STOCK EXCHANGE,JPY,JP
8309,SUMITOMO MITSUI TRUST HOLDINGS ORD,JP3892100003,TSE,JPY,JP
8316,SUMITOMO MITSUI FINANCIAL GR,JP3890350006,TSE,JPY,JP
8331,"THE CHIBA BANK,LTD.",JP3511800009,,,JP
8334,"THE GUNMA BANK,LTD.",JP3276400003,,,JP
8336,"THE MUSASHINO BANK,LTD.",JP3912800004,,,JP
8337,"THE CHIBA KOGYO BANK,LTD.",JP3512200001,,,JP
8338,"TSUKUBA BANK,LTD.",JP3231000005,,,JP
8341,"THE 77 BANK,LTD.",JP3352000008,,,JP
8343,"THE AKITA BANK,LTD.",JP3107600003,,,JP
8344,"THE YAMAGATA BANK,LTD.",JP3934800008,,,JP
8345,"THE BANK OF IWATE,LTD.",JP3152400002,,,JP
8346,"THE TOHO BANK,LTD.",JP3601000007,,,JP
8354,"FUKUOKA FINANCIAL GROUP,INC.",JP3805010000,,,JP
8358,SURUGA BANK LTD.,JP3411000007,,,JP
8359,"HACHIJUNI NAGANO BANK,LTD.",JP3769000005,,,JP
8360,"THE YAMANASHI CHUO BANK,LTD.",JP3942000005,,,JP
8361,"THE OGAKI KYORITSU BANK,LTD.",JP3176000002,,,JP
8362,"THE FUKUI BANK,LTD.",JP3803600000,,,JP
8364,"THE SHIMIZU BANK,LTD.",JP3358400004,,,JP
8366,"THE SHIGA BANK,LTD.",JP3347600003,,,JP
8367,"THE NANTO BANK,LTD.",JP3653400006,,,JP
8368,"THE HYAKUGO BANK,LTD.",JP3793800008,,,JP
8370,KIYO BANK LTD/THE,JP3248000006,TSE,JPY,JP
8377,"HOKUHOKU FINANCIAL GROUP,INC.",JP3842400008,,,JP
8381,"THE SAN-IN GODO BANK,LTD.",JP3324000003,,,JP
8386,"THE HYAKUJUSHI BANK,LTD.",JP3794200000,,,JP
8387,"THE SHIKOKU BANK, LTD.",JP3350000000,,,JP
8388,"THE AWA BANK,LTD.",JP3126800006,,,JP
8392,"THE OITA BANK,LTD.",JP3175200009,,,JP
8393,"THE MIYAZAKI BANK,LTD.",JP3908000007,,,JP
8395,THE BANK OF SAGA LTD.,JP3315200000,,,JP
8399,BANK OF THE RYUKYUSLIMITED,JP3975000005,TSE,JPY,JP
8410,SEVEN BANK LTD ORD,JP3105220002,TSE,JPY,JP
8411,MIZUHO FINANCIAL GROUP INC,JP3885780001,TSE,JPY,JP
8418,"YAMAGUCHI FINANCIAL GROUP,INC.",JP3935300008,,,JP
8424,"FUYO GENERAL LEASE CO.,LTD.",JP3826270005,,,JP
8425,"MIZUHO LEASING COMPANY,LIMITED",JP3286500008,,,JP
8439,TOKYO CENTURY,JP3424950008,TOKYO STOCK EXCHANGE,JPY,JP
8473,"SBI HOLDINGS,INC.",JP3436120004,,,JP
8511,"JAPAN SECURITIES FINANCE CO.,LTD.",JP3714400003,,,JP
8522,BANK OF NAGOYA LTD/THE,JP3648800005,TSE,JPY,JP
8524,"NORTH PACIFIC BANK,LTD.",JP3843400007,,,JP
8541,"THE EHIME BANK,LTD.",JP3166400006,,,JP
8544,"THE KEIYO BANK,LTD.",JP3281600001,,,JP
8550,"THE TOCHIGI BANK,LTD.",JP3627800000,,,JP
8551,"THE KITA-NIPPON BANK,LTD.",JP3238200004,,,JP
8558,"THE TOWA BANK,LTD.",JP3622400004,,,JP
8566,"RICOH LEASING COMPANY,LTD.",JP3974100004,,,JP
8570,"AEON FINANCIAL SERVICE CO.,LTD.",JP3131400008,,,JP
8572,ACOM CO LTD ORD,JP3108600002,TSE,JPY,JP
8584,JACCS CO LTD,JP3388600003,TSE,JPY,JP
8585,ORIENT CORP,JP3199000005,TSE,JPY,JP
8591,ORIX CORP ORD,JP3200450009,TSE,JPY,JP
8593,MITSUBISHI HC CAPITAL INC,JP3499800005,TSE,JPY,JP
8595,JAFCO GROUP CO LTD,JP3389900006,TSE,JPY,JP
8600,TOMONY HOLDINGS INC,JP3631700006,TSE,JPY,JP
8601,DAIWA SECURITIES GROUP INC.,JP3502200003,,,JP
8604,NOMURA HOLDINGS INC ORD,JP3762600009,TSE,JPY,JP
8609,OKASAN SECURITIES GROUP INC.,JP3190800007,,,JP
8613,MARUSAN SECURITIES CO LTD,JP3874800000,TSE,JPY,JP
8614,"TOYO SECURITIES CO.,LTD.",JP3611800008,,,JP
8616,TOKAI TOKYO FINANCIAL HOLDINGS ORD,JP3577600004,TSE,JPY,JP
8622,MITO SECURITIES CO LTD,JP3905400002,TSE,JPY,JP
8624,"ICHIYOSHI SECURITIES CO.,LTD.",JP3142300007,,,JP
8628,MATSUI SECURITIES CO LTD ORD,JP3863800003,TSE,JPY,JP
8630,SOMPO HOLDINGS,JP3165000005,TOKYO STOCK EXCHANGE,JPY,JP
8697,JAPAN EXCHANGE GROUP,JP3183200009,TOKYO STOCK EXCHANGE,JPY,JP
8698,MONEX GROUP INC,JP3869970008,TSE,JPY,JP
8706,"KYOKUTO SECURITIES CO.,LTD.",JP3256970009,,,JP
8707,IWAICOSMO HOLDINGS INC,JP3149950002,TSE,JPY,JP
8708,"AIZAWA SECURITIES GROUP CO.,LTD.",JP3101850000,,,JP
8713,FIDEA HOLDINGS CO.LTD.,JP3802940001,,,JP
8714,"SENSHU IKEDA HOLDINGS,INC.",JP3132600002,,,JP
8715,"ANICOM HOLDINGS,INC.",JP3122440005,,,JP
8725,MS&AD INS (MITSUI SUMITOMO) ORD,JP3890310000,TSE,JPY,JP
8729,SONY FINANCIAL GROUP INC.,JP3435350008,,,JP
8739,"SPARX GROUP CO.,LTD.",JP3399900004,,,JP
8750,"DAIICHI LIFE GROUP,INC.",JP3476480003,,,JP
8766,"TOKIO MARINE HOLDINGS,INC.",JP3910660004,,,JP
8771,EGUARANTEE INC,JP3130300001,TSE,JPY,JP
8793,NEC CAPITAL SOLUTIONS LIMITED,JP3164740007,,,JP
8795,T&D HOLDINGS INC ORD,JP3539220008,TSE,JPY,JP
8798,"ADVANCE CREATE CO.,LTD.",JP3122100005,,,JP
8801,"MITSUI FUDOSAN CO.,LTD.",JP3893200000,,,JP
8802,"MITSUBISHI ESTATE COMPANY,LIMITED",JP3899600005,,,JP
8803,"HEIWA REAL ESTATE CO.,LTD.",JP3834800009,,,JP
8804,TOKYO TATEMONO,JP3582600007,TOKYO STOCK EXCHANGE,JPY,JP
8818,"KEIHANSHIN BUILDING CO.,LTD.",JP3279000008,,,JP
8830,SUMITOMO REALTY & DEVELOPMENT,JP3409000001,TOKYO STOCK EXCHANGE,JPY,JP
8841,"TOC CO.,LTD.",JP3538400007,,,JP
8848,LEOPALACE21 CORPORATION,JP3167500002,,,JP
8850,STARTS CORPORATION INC.,JP3399200009,,,JP
8860,FUJI CORPORATION LIMITED,JP3815000009,,,JP
8864,"AIRPORT FACILITIES CO.,LTD.",JP3266050008,,,JP
8869,MEIWA ESTATE COMPANY LIMITED,JP3920850009,,,JP
8871,"GOLDCREST CO.,LTD.",JP3306800008,,,JP
8876,RELO GROUP INC,JP3755200007,TSE,JPY,JP
8877,ESLEAD CORPORATION,JP3688350002,,,JP
8881,"NISSHIN GROUP HOLDINGS COMPANY,LIMITED",JP3677900007,,,JP
8892,ES-CON JAPAN LTD.,JP3688330004,,,JP
8897,"MIRARTH HOLDINGS,INC.",JP3460800000,,,JP
8918,"LAND CO.,LTD.",JP3968800007,,,JP
8919,KATITAS CO LTD,JP3932950003,TSE,JPY,JP
8920,TOSHO CO. LTD.,JP3594400008,TSE,JPY,JP
8923,TOSEI CORPORATION,JP3595070008,,,JP
8934,"SUN FRONTIER FUDOUSAN CO.,LTD.",JP3336950005,,,JP
8935,"FJ NEXT HOLDINGS CO.,LTD.",JP3166930002,,,JP
8951,NIPPON BUILDING FUND INC.,JP3027670003,TSE,JPY,JP
8952,JAPAN REAL ESTATE INVT CORP ORD,JP3027680002,TSE,JPY,JP
8953,JAPAN METROPOLITAN FUND INVESTMENT CORP,JP3039710003,TSE,JPY,JP
8954,ORIX JREIT INC ORD,JP3040880001,TSE,JPY,JP
8955,JAPAN PRIME REALTY INVESTMENT ORD,JP3040890000,TSE,JPY,JP
8956,NTT UD REIT INVESTMENT CORP,JP3041770003,TSE,JPY,JP
8957,TOKYU REIT INC,JP3044510000,TSE,JPY,JP
8958,GLOBAL ONE REIT,JP3044520009,TSE,JPY,JP
8960,UNITED URBAN INV CORP (REIT) ORD,JP3045540006,TSE,JPY,JP
8961,MORI TRUST REIT INC,JP3046170001,TSE,JPY,JP
8963,INVINCIBLE INVESTMENT REIT,JP3046190009,TOKYO STOCK EXCHANGE,JPY,JP
8964,FRONTIER REAL ESTATE INVESTMENT CORPORATION,JP3046200006,TSE,JPY,JP
8966,HEIWA REAL ESTATE REIT,JP3046220004,TOKYO STOCK EXCHANGE,JPY,JP
8967,JAPAN LOGISTICS FUND INC ORD,JP3046230003,TSE,JPY,JP
8968,FUKUOKA REIT CORP,JP3046240002,TSE,JPY,JP
8972,KENEDIX OFFICE INVESTMENT CORP,JP3046270009,TSE,JPY,JP
8975,ICHIGO OFFICE REIT INVESTMENT REIT,JP3046300004,TOKYO STOCK EXCHANGE,JPY,JP
8976,DAIWA OFFICE INVESTMENT CORP ORD,JP3046310003,TSE,JPY,JP
8977,HANKYU HANSHIN REIT INC,JP3046320002,TSE,JPY,JP
8979,STARTS PROCEED INVESTMENT CORP,JP3046340000,TSE,JPY,JP
8984,DAIWA HOUSE REIT INVESTMENT CORP,JP3046390005,TSE,JPY,JP
8985,JAPAN HOTEL INVESTMENT REIT,JP3046400002,TOKYO STOCK EXCHANGE,JPY,JP
8986,DAIWA SECURITIES LIVING INVESTMENT,JP3046410001,TOKYO STOCK EXCHANGE,JPY,JP
8987,JAPAN EXCELLENT,JP3046420000,TSE,JPY,JP
8999,GRANDY HOUSE CORPORATION,JP3274030000,,,JP
9001,TOBU RAILWAY CO LTD,JP3597800006,TSE,JPY,JP
9003,"SOTETSU HOLDINGS,INC.",JP3316400005,,,JP
9005,TOKYU,JP3574200006,TOKYO STOCK EXCHANGE,JPY,JP
9006,KEIKYU CORPORATION,JP3280200001,,,JP
9007,ODAKYU ELECTRIC RAILWAY CO LTD,JP3196000008,TSE,JPY,JP
9008,KEIO CORPORATION,JP3277800003,,,JP
9009,"KEISEI ELECTRIC RAILWAY CO.,LTD.",JP3278600006,,,JP
9010,FUJI KYUKO CO LTD,JP3810400006,TSE,JPY,JP
9020,EAST JAPAN RAILWAY CO,JP3783600004,TSE,JPY,JP
9021,WEST JAPAN RAILWAY CO,JP3659000008,TSE,JPY,JP
9022,CENTRAL JAPAN RAILWAY CO,JP3566800003,TSE,JPY,JP
9023,"TOKYO METRO CO.,LTD.",JP3583900000,,,JP
9024,SEIBU HOLDINGS INC,JP3417200007,TSE,JPY,JP
9025,"KONOIKE TRANSPORT CO.,LTD.",JP3288970001,,,JP
9031,"NISHI-NIPPON RAILROAD CO.,LTD.",JP3658800002,,,JP
9037,"HAMAKYOREX CO.,LTD.",JP3771150004,,,JP
9039,"SAKAI MOVING SERVICE CO.,LTD.",JP3314200001,,,JP
9041,KINTETSU GROUP HOLDINGS CO LTD,JP3260800002,TSE,JPY,JP
9042,HANKYU HANSHIN HOLDINGS,JP3774200004,TOKYO STOCK EXCHANGE,JPY,JP
9044,NANKAI ELECTRIC RAILWAY CO LTD ORD,JP3653000004,TSE,JPY,JP
9045,"KEIHAN HOLDINGS CO.,LTD.",JP3279400000,,,JP
9046,"KOBE ELECTRIC RAILWAY CO.,LTD.",JP3290600000,,,JP
9048,"NAGOYA RAILROAD CO., LTD.",JP3649800004,,,JP
9052,"SANYO ELECTRIC RAILWAY CO.,LTD.",JP3341600009,,,JP
9064,YAMATO HDG.,JP3940000007,TSE,JPY,JP
9065,SANKYU INC.,JP3326000001,,,JP
9068,"MARUZEN SHOWA UNYU CO.,LTD.",JP3876000005,,,JP
9069,"SENKO GROUP HOLDINGS CO.,LTD.",JP3423800006,,,JP
9072,NIKKON HOLDINGS CO LTD,JP3709600005,TSE,JPY,JP
9075,FUKUYAMA TRANSPORTING CO LTD ORD,JP3806800003,TSE,JPY,JP
9076,"SEINO HOLDINGS CO.,LTD.",JP3415400005,,,JP
